Item Id,Item Name,Price,Sales,Shop Name,Commission,Rate,Commission,Product Link,Offer Link,imagem
"2J9HSs7","Smart Tv Led 42'' Ptv42g6fr2cpf Roku Dolby Audio Preta Philco","R$ 1.418","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2J9HSs7","https://mercadolivre.com/sec/2J9HSs7","https://http2.mlstatic.com/D_Q_NP_2X_933823-MLA99491921114_112025-AB.webp"
"MLB4327007547","Roku Streaming Stick Tvbox Aparelho Transforma Tv Em Smart Conversor Smart Tv Controle Voz Wi-fi Longo Alcance | Original Nf-e | Com Apps E Canais Ao Vivo Grátis Sistema Rápido","R$ 199,90","| +10mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB4068403767","Ferro De Passar Roupa A Vapor E A Seco Electrolux Efficient Com Vapor Vertical Esi10","R$ 109","| +50mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB2743144148","Kit Caixa Grande De Peças Criativas Classic 10698 Com 790 Peças Lego","R$ 389,90","| +10mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB3271655869","Mondial Af-30-i Fritadeira Elétrica Air Fryer Sem Óleo 3,5l Cor Preto E Inox","R$ 209","| +10mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB4075896239","Pneu 185/65r15 88h Ultimapro Up1 Delmax Aro R15","R$ 249,10","| +100 vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB3624828249","Bebê Reborn Boneca Menina Silicone Girafinha Pode Dar Banho","R$ 146,19","| +10mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB1646212443","Micro-ondas Electrolux De Bancada Branco Com Função Tira Odor E Manter Aquecido 34l Meo44 127v","R$ 727,35","| +100mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB4745660896","Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v","R$ 67,25","| +250mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"MLB4314606824","Máquina Solda Mig 150 Flex Tig Lift Mma Sem Gás Cor Laranja/preto Frequência 50 Hz/60 Hz Pró Euro","R$ 687","| +10mil vendidos","Mercado Livre","0","","0","","","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"18gJtHY","Micro-ondas Electrolux 36l Cor Inox Efficient Com Descongelamento Assistido Me36s 127v","R$ 856,85","| +5mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/18gJtHY","https://mercadolivre.com/sec/18gJtHY","https://http2.mlstatic.com/D_Q_NP_2X_864516-MLA99700643378_122025-AB.webp"
"2BxoGrJ","Câmera De Segurança Lâmpada Soquete Wifi Visão Noturna 360 Graus Full Hd Espiã App Yoosee Cor Branca","R$ 49,60","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2BxoGrJ","https://mercadolivre.com/sec/2BxoGrJ","https://http2.mlstatic.com/D_Q_NP_2X_736820-MLA96163134303_102025-AB.webp"
"1oDLYyf","Micro-ondas Electrolux Branco 23l Efficient Me23b 127v","R$ 630,12","| +50mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/1oDLYyf","https://mercadolivre.com/sec/1oDLYyf","https://http2.mlstatic.com/D_Q_NP_2X_742060-MLA99449598594_112025-AB.webp"
"1QcWPzs","Caixa Amplificada Connect Lights Cm-400 Mondial Cor Preto","R$ 483,18","| +100mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/1QcWPzs","https://mercadolivre.com/sec/1QcWPzs","https://http2.mlstatic.com/D_Q_NP_2X_668758-MLA99963187239_112025-AB.webp"
"21oYFng","Impressora Multifuncional Cor Canon Pixma G3110","R$ 719,10","| +50mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/21oYFng","https://mercadolivre.com/sec/21oYFng","https://http2.mlstatic.com/D_Q_NP_2X_611292-MLA99572305216_122025-AB.webp"
"2Crje9X","Patinete Infantil 3 Rodas Com Led Som E Cesta Menino Menina Cor Rosa","R$ 77,28","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2Crje9X","https://mercadolivre.com/sec/2Crje9X","https://http2.mlstatic.com/D_Q_NP_2X_829394-MLA99479039346_112025-AB.webp"
"27nRwQh","Projetor Smart Portátil Several Importados Full Hd 4k Android 11 Wi-fi Bluetooth Mini Projetor Home Theater Cinema Em Casa Cor Branco Imagem Nítida Som Potente Compatível Com Diversos Dispositivos","R$ 172","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/27nRwQh","https://mercadolivre.com/sec/27nRwQh","https://http2.mlstatic.com/D_Q_NP_2X_752031-MLA97933964606_112025-AB.webp"
"2DAFQzf","Perfume Lattafa Asad 100ml Eau De Parfum Original Árabe Original Com Nota Fiscal E Selo Original Lataffa","R$ 214,99","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2DAFQzf","https://mercadolivre.com/sec/2DAFQzf","https://http2.mlstatic.com/D_Q_NP_2X_687418-MLB81527468562_012025-AB.webp"
"1Bp1ziH","Tablet Positivo Vision Tab 7 3gb 128gb Armazenamento Tela 7 Octa Core 3100mah Wi-fi Android 14 Go Cor Preto","R$ 509","| +5mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/1Bp1ziH","https://mercadolivre.com/sec/1Bp1ziH","https://http2.mlstatic.com/D_Q_NP_2X_786679-MLA99929440701_112025-AB.webp"
"28a3Q4Y","Patinete Infantil 3 Rodas Dobrável Com Led Conect Brinq Bv0011 Brinquedo Para Crianças Estável, Seguro E Divertido Colorido","R$ 149,90","| +50mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/28a3Q4Y","https://mercadolivre.com/sec/28a3Q4Y","https://http2.mlstatic.com/D_Q_NP_2X_824561-MLA96118014577_102025-AB.webp"
"1hT11jB","Suplemento Alimentar Nac 60 Cápsulas Sem Sabor Vitafor","R$ 59,90","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/1hT11jB","https://mercadolivre.com/sec/1hT11jB","https://http2.mlstatic.com/D_Q_NP_2X_687858-MLA98641400764_112025-AB.webp"
"2aeBMeh","Secador De Cabelo Profissional Lizze Extreme","R$ 439","| +50mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2aeBMeh","https://mercadolivre.com/sec/2aeBMeh","https://http2.mlstatic.com/D_Q_NP_2X_627901-MLA99509685830_112025-AB.webp"
"2PqRQ6Q","Console Switch V2 32gb + Mario Kart 8 Nintendo","R$ 1.889","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2PqRQ6Q","https://mercadolivre.com/sec/2PqRQ6Q","https://http2.mlstatic.com/D_Q_NP_2X_759131-MLA99854850005_112025-AB.webp"
"2MVfWTF","Geladeira Electrolux Frost Free 371l Função Drink Express Duplex Branca Dfn41 127v","R$ 2.778","| +10mil vendidos","Mercado Livre","0","","0","https://mercadolivre.com/sec/2MVfWTF","https://mercadolivre.com/sec/2MVfWTF","https://http2.mlstatic.com/D_Q_NP_2X_749689-MLA99683598734_122025-AB.webp"
