Item Id,Item Name,Price,Sales,Shop Name,Commission,Rate,Commission,Product Link,Offer Link,imagem
"2LR8HjH79d","Kit Tratamento 3 Meses Forever Hair Crescimento Capilar","R$ 99,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/2LR8HjH79d","https://s.shopee.com.br/2LR8HjH79d","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-ltqzbzyw09a70b.webp"
"9AHSQIHUym","Mini Liquidificador Portátil Shake 6 Laminas + Cabo USB","R$ 21,88","300mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9AHSQIHUym","https://s.shopee.com.br/9AHSQIHUym","https://down-tx-br.img.susercontent.com/br-11134207-7r98q-llmij8jid08q65.webp"
"1BFAtbGkgt","QUEIMA DE ESTOQUE! Suporte Painel Tv Quarto Sala Painel Prateleira Até 32 Polegadas Star - Cores","R$ 99,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1BFAtbGkgt","https://s.shopee.com.br/1BFAtbGkgt","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m6wnpqbufrrb76.webp"
"6ptXe1LZt7","Frigideira Antiaderente de Alumínio Revestimento Cerâmico Premium Funda Cabo Madeira Não Gruda","R$ 69,57","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/6ptXe1LZt7","https://s.shopee.com.br/6ptXe1LZt7","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lox5qa66tvw20e.webp"
"9fDj1Efad1","Jogo De Pano De Prato 10 Unidades Premium","R$ 71,90","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9fDj1Efad1","https://s.shopee.com.br/9fDj1Efad1","https://down-tx-br.img.susercontent.com/br-11134201-23010-rgiggzvwkomv61.webp"
"4q8TGMSmun","PURIFICADOR DE AGUA / FILTRO DE AGUA","R$ 113,00","6mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4q8TGMSmun","https://s.shopee.com.br/4q8TGMSmun","https://down-tx-br.img.susercontent.com/b23e061017abf1da7a4abf7159e127c0.webp"
"AKTPoTceDX","Paleta de Sombras com 40 Cores - Acabamento Matte e Shimmer, Alta Pigmentação, Efeito Esfumado e Longa Duração.","R$ 21,00","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/AKTPoTceDX","https://s.shopee.com.br/AKTPoTceDX","https://down-tx-br.img.susercontent.com/sg-11134301-7raun-mb62lh3rce4624.webp"
"gIuIiiFJS","Conjunto Marinex Jogo de Travessas 7 peças Variadas em Vidro Temperado próprias P/ Forno","R$ 97,90","9mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/gIuIiiFJS","https://s.shopee.com.br/gIuIiiFJS","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m57fl95y7wky8a.webp"
"7pm4ptlgzB","QUEIMA DE ESTOQUE! Armário Espelheira com Porta Cle - VÁRIAS CORES","R$ 109,99","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7pm4ptlgzB","https://s.shopee.com.br/7pm4ptlgzB","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4eljltmyhj51f.webp"
"7V9ERIiE5y","Conjunto Mala De Viagem 10KG E Frasqueira Cadeado TSA Roda Dupla 360° ATP92-2","R$ 279,00","4mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7V9ERIiE5y","https://s.shopee.com.br/7V9ERIiE5y","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m1o287s57q22cb.webp"
"9Kascg62rk","KIT 3 Cropped Gola Alta Canelado Sem Manga Verão Praia","R$ 15,99","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9Kascg62rk","https://s.shopee.com.br/9Kascg62rk","https://down-tx-br.img.susercontent.com/sg-11134201-22100-7f2s3y2eh7iv58.webp"
"10vkhN6Uyo","Tapioqueira Peneira Polvilhador - Armazena Tapioca Beiju Tapioca Farinha Cozinha Utensilio","R$ 22,60","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/10vkhN6Uyo","https://s.shopee.com.br/10vkhN6Uyo","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m2l6viyagydvf6.webp"
"7pm4pwBLr1","Kit Giovanna Baby  Body Splash Classic Loção Hidratante Classic Sabonete Classic Desodorante Roll-On","R$ 48,98","1mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7pm4pwBLr1","https://s.shopee.com.br/7pm4pwBLr1","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lu969c1rem3k06.webp"
"VzU6T84DC","Kit 10 Limpador de máquina de lavar, comprimido efervescente sólido para remover manchas","R$ 19,00","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/VzU6T84DC","https://s.shopee.com.br/VzU6T84DC","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lv98cwwitsix1e.webp"
"1LYb60QtRF","Panela de Pressão Elétrica 4L Elgin PPR10 840W Inox","R$ 269,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1LYb60QtRF","https://s.shopee.com.br/1LYb60QtRF","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m5wztkit2gr4b7.webp"
"5L4jrMTGRx","Kit 10 Marmita Potes 800ml com Travas Laterais BPA FREE - Alimentos organizadores de congelador","R$ 38,99","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5L4jrMTGRx","https://s.shopee.com.br/5L4jrMTGRx","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m8z01lbiwfluba.webp"
"5L4jrMxzfq","Kit 10 Petisqueira Barquinha Canoa Petiscos Churrasco Festa Frios Para Servir Amendoim Caldo Branca","R$ 22,98","80mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5L4jrMxzfq","https://s.shopee.com.br/5L4jrMxzfq","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mg45udk2lyio40.webp"
"70CxqRMRl2","Kit Lixeira 3 litros Inox + Escova Sanitária Inox para Banheiro","R$ 27,59","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/70CxqRMRl2","https://s.shopee.com.br/70CxqRMRl2","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lyo5vje4aoph63.webp"
"20oHtGAHNb","Kit Colcha Cobre Leito Casal Dupla Face 3 Peças Estampada Porta Travesseiro 100% Poliéster","R$ 74,90","80mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/20oHtGAHNb","https://s.shopee.com.br/20oHtGAHNb","https://down-tx-br.img.susercontent.com/br-11134201-7r98o-lr50p19ephhd20.webp"
"4fp34AHnMN","Ralador de Queijo Fatiador Legumes Cortador Vegetais Manual 3 em 1 Multiuso Cozinha Giratorio Manivela","R$ 39,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4fp34AHnMN","https://s.shopee.com.br/4fp34AHnMN","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m8x324txmdxe42.webp"
"5q10SJUsrM","Stick de blush multi-funções-Cor natural de longa duração para maquiagem feminina","R$ 13,53","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5q10SJUsrM","https://s.shopee.com.br/5q10SJUsrM","https://down-tx-br.img.susercontent.com/sg-11134201-822y8-mhw2oy2r0wlf06.webp"
"3LJfTirbHz","Capa para Máquina de Lavar Impermeável Com Zíper Todos Tamanhos e Marcas Electrolux Brastemp Consul Colormaq","R$ 26,99","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/3LJfTirbHz","https://s.shopee.com.br/3LJfTirbHz","https://down-tx-br.img.susercontent.com/br-11134201-22120-ls0bg12k0wkv02.webp"
"70CxqSvF0X","Secador De Cabelo 5 em 1 Pente Alisador E Frisador","R$ 64,98","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/70CxqSvF0X","https://s.shopee.com.br/70CxqSvF0X","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lyd2s9js2ckl1c.webp"
"60KQedGiQR","Fatiador de Legumes 16 em 1 Cortador Ralador Picador Multifuncional Cozinha com Lâminas Inoxidável","R$ 21,99","5mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/60KQedGiQR","https://s.shopee.com.br/60KQedGiQR","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mh6x7kos49ac54.webp"
"qcKV8rz0e","Lixeira Suspensa Multiuso 9L Com Tampa Retrátil Sem Furo Porta Armário Para Cozinha Banheiro","R$ 29,99","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/qcKV8rz0e","https://s.shopee.com.br/qcKV8rz0e","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lm7nuwbtr03bc9.webp"
"20oHtI58mq","Mangueira de Jardim Anti-Torção e Anti-Dobras - 50 Metros","R$ 17,81","80mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/20oHtI58mq","https://s.shopee.com.br/20oHtI58mq","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4zac7gestxh75.webp"
"5L4jrQA38a","Cozedor Elétrico Multifuncional De Ovo Milho A Vapor De Leite Rápido De Tripla Camada Coze","R$ 33,57","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5L4jrQA38a","https://s.shopee.com.br/5L4jrQA38a","https://down-tx-br.img.susercontent.com/sg-11134201-7rd4q-lvkgz6kjwgt9b0.webp"
"AUmq0vCNaM","Jogo Kit 03 Travessas Assadeira Filetada Oval Forma Vidro Temperado Marinex Transparente P,M e G","R$ 26,90","702 vendas","Shopee","0","","0","https://s.shopee.com.br/AUmq0vCNaM","https://s.shopee.com.br/AUmq0vCNaM","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lm97oc7x2uie9f.webp"
"2LR8HvCGcA","Body Collant  Feminino Regata Blusa Decote Quadrado Com Forro  Estilo Blogueira","R$ 28,80","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/2LR8HvCGcA","https://s.shopee.com.br/2LR8HvCGcA","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m61shr2hjtqoed.webp"
"5AlJf95TbU","Kit Cobre Leito Casal Queen 6 Peças Thaeme Franja Sem Enchimentos 2,60mx2,50m","R$ 134,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5AlJf95TbU","https://s.shopee.com.br/5AlJf95TbU","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lyaypnyw67mt53.webp"
"7V9ERRRK5D","Kit Profissional Shampoo Condicionador Máscara Finalizador Keep Repair HIDRATAÇÃO INTENSIVA Muriel","R$ 69,99","5mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7V9ERRRK5D","https://s.shopee.com.br/7V9ERRRK5D","https://down-tx-br.img.susercontent.com/f6a2bb873f688ee4505e2d8c34e29fc8.webp"
"3B0FHUCcLx","Kit de potes mantimentos 5 peças plástico porta mantimentos para cozinha","R$ 23,22","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/3B0FHUCcLx","https://s.shopee.com.br/3B0FHUCcLx","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m00ah07u4tcl55.webp"
"9UuIp8JNF6","Varal De Chão Roupa Calcinha Grade 3 Andares Dobrável Portátil","R$ 79,90","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9UuIp8JNF6","https://s.shopee.com.br/9UuIp8JNF6","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m7augbm6ixf693.webp"
"4fp34G6VGT","Parafusadeira Furadeira 48V 2 Baterias Com Maleta e Acessorios Completo","R$ 97,99","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4fp34G6VGT","https://s.shopee.com.br/4fp34G6VGT","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mhrzvwu2ytj7bd.webp"
"5VOA3nYCJp","Máscaras Tratamento Capilar Linha Siàge Eudora / 250g/  Linha Instance 200g e Refil","R$ 59,90","6mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5VOA3nYCJp","https://s.shopee.com.br/5VOA3nYCJp","https://down-tx-br.img.susercontent.com/br-11134207-7qukw-lf65j4flmqjve5.webp"
"AUmq0zjtNz","Kit Petisqueira Madeira Tábua de Servir Frios e Frutas Luxo","R$ 39,98","5mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/AUmq0zjtNz","https://s.shopee.com.br/AUmq0zjtNz","https://down-tx-br.img.susercontent.com/sg-11134201-23010-97lb78jf8dmv84.webp"
"1LYb69jFxJ","Espelho Orgânico Gigante Com Led S/ Fio Pilha Luz Fria Ou Luz Quente amarela decorativa","R$ 99,89","8mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1LYb69jFxJ","https://s.shopee.com.br/1LYb69jFxJ","https://down-tx-br.img.susercontent.com/br-11134201-7r98o-lsvinbx9krex17.webp"
"7pm4q6pJFB","Caixa de som Bluetooth Portátil Com Led RGB Portátil FM USB TWS 30W Para Praia, Festa ou Viagem","R$ 99,97","70mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7pm4q6pJFB","https://s.shopee.com.br/7pm4q6pJFB","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lqo1mmf95gcjc2.webp"
"4q8TGbVSXz","Kit Desmaia Cabelo Completo Forever Liss","R$ 149,90","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4q8TGbVSXz","https://s.shopee.com.br/4q8TGbVSXz","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-mbqt71k92fmv8c.webp"
"8zy2EGkOYW","kit panela feijoada de alumínio 3 peças","R$ 87,99","6mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/8zy2EGkOYW","https://s.shopee.com.br/8zy2EGkOYW","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4zbn5g221ma39.webp"
"3LJfTrapnK","Queima de Estoque Travesseiro NASA Firme Alto Macio Astronauta 70x50x17cm","R$ 19,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/3LJfTrapnK","https://s.shopee.com.br/3LJfTrapnK","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m6mb0us9c0o7d7.webp"
"8fLBpfgrPu","Organizador de maquiagem Giratório 360º Acrílico Suporte de Cosméticos","R$ 39,90","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/8fLBpfgrPu","https://s.shopee.com.br/8fLBpfgrPu","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4141ip7r0ld0c.webp"
"40ZMH6TQMf","Dispenser Organizador Lavanderia 2,3 litros ou 1,5 Litros Acrílico - Amaciante, Sabão em Pó e Liquido, Tira Manchas","R$ 39,90","4mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/40ZMH6TQMf","https://s.shopee.com.br/40ZMH6TQMf","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mfilc19tmeis2d.webp"
"1qUrh86XUM","Kit Potes Herméticos Porta Mantimentos Acrílico Empilháveis Quadrado Resistente Cozinha Dispensa","R$ 59,90","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1qUrh86XUM","https://s.shopee.com.br/1qUrh86XUM","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m9rdlxmqva61f6.webp"
"AUmq144H7T","Suporte De Geladeira / Maquina De Lavar E Fogão Inox Com Rodinhas Grande Envio Imediato 54x54","R$ 34,49","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/AUmq144H7T","https://s.shopee.com.br/AUmq144H7T","https://down-tx-br.img.susercontent.com/sg-11134201-7rd63-lvaymp8vsjk32e.webp"
"30gp5I1h4o","Kit chinelo Luiza Liz e necessaire bolsa de mão pequena kit dia a dia blogueira","R$ 34,69","50mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/30gp5I1h4o","https://s.shopee.com.br/30gp5I1h4o","https://down-tx-br.img.susercontent.com/br-11134201-23010-mem21oqfvqmv12.webp"
"5fhaGCML97","Vestido linho Feminino Casual Social Linho De Algodão com bojo alongado e elegante Roupa moda Feminina lisa Festa","R$ 79,80","7mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5fhaGCML97","https://s.shopee.com.br/5fhaGCML97","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m0j1yvyy3eddfd.webp"
"1Vs1IY6voY","Churrasqueira a bafo mini - Portátil - Casa- Camping - Pesca - Econômica - Envio Imediato","R$ 79,90","5mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1Vs1IY6voY","https://s.shopee.com.br/1Vs1IY6voY","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-mamo189y8lu7ca.webp"
"8KiLR7BiQO","Kit Cobre Leito Colcha Queen Bouti 3 Peças Dupla Face Estampada Porta Travesseiro Aba Americana","R$ 99,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/8KiLR7BiQO","https://s.shopee.com.br/8KiLR7BiQO","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mg6gvh1u6lfo7e.webp"
"1qUrhBa3ZN","QUEIMA DE ESTOQUE - Aparador Buffet E&A 3 Portas com Pés Retro Cantinho Do Café","R$ 149,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1qUrhBa3ZN","https://s.shopee.com.br/1qUrhBa3ZN","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m85a0esesoa97e.webp"
"60KQeqozaj","Kit de Maquiagem 10 Produtos Melhores Marcas Nacionais Dia das Crianças Menina","R$ 44,99","1mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/60KQeqozaj","https://s.shopee.com.br/60KQeqozaj","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m7h3wn4fg9qk2b.webp"
"2LR8I7Xolv","Kit de Organizador Multiuso Plasutil Geladeira Dispensa Cozinha Guarda e Conserva","R$ 27,90","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/2LR8I7Xolv","https://s.shopee.com.br/2LR8I7Xolv","https://down-tx-br.img.susercontent.com/84cc4690d03616f8ad6f9144b5e28557.webp"
"8V1ldSf8jj","Kit Jogo Lençol Cama Box Casal Queen 400 fios Micropercal 03 Peças Ponto Palito","R$ 18,30","500mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/8V1ldSf8jj","https://s.shopee.com.br/8V1ldSf8jj","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m6peqntiscvk4c.webp"
"30gp5MUsNK","KIT  BABABLU  6 ITENS CHARMELLE  ou BELL CORPUS CABELO CORPO E BANHO","R$ 53,00","1mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/30gp5MUsNK","https://s.shopee.com.br/30gp5MUsNK","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4kqxhs647qtc9.webp"
"AUmq19X7dM","Relógio Smartwatch Original X9 Pro Série 45mm, GPS, NFC, Monitor de Pressão Arterial – São Paulo, Estoque Disponível","R$ 79,88","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/AUmq19X7dM","https://s.shopee.com.br/AUmq19X7dM","https://down-tx-br.img.susercontent.com/sg-11134201-7rdw5-ly4sik99nn6wf4.webp"
"4fp34RO7wp","Pote Herméticos de Vidro Canelado Âmbar Tampa Bambu Luxo P/ Mantimentos C/ Vedação","R$ 17,99","8mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4fp34RO7wp","https://s.shopee.com.br/4fp34RO7wp","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-mdamfjrvshte99.webp"
"1qUrhF3due","Kit 300 Placas PVC Revestimento 3D Decoracão Para Parede 25x25 cm","R$ 56,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1qUrhF3due","https://s.shopee.com.br/1qUrhF3due","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mf2xdrejihhic3.webp"
"7AWO33ECpR","Jogo de Lençol 03 Peças 400 Fios Cama Casal Queen Micropercal Ponto Palito","R$ 19,98","1mi+ vendas","Shopee","0","","0","https://s.shopee.com.br/7AWO33ECpR","https://s.shopee.com.br/7AWO33ECpR","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mhmmzlomujgh97.webp"
"VzU6o8JZd","Caixa De Som C/ Microfones Karaokê Brincadeiras em Família","R$ 29,88","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/VzU6o8JZd","https://s.shopee.com.br/VzU6o8JZd","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lum8q7tobtd144.webp"
"5VOA40K4uK","Garrafa Térmica Nórdica 1 Litro Café e Chá Bule Cabo Madeira Botão Mantém Temperatura Wood Luxo","R$ 49,98","9mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5VOA40K4uK","https://s.shopee.com.br/5VOA40K4uK","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-ma1okn32zojm7e.webp"
"1Vs1If4AlI","Cortina Blackout em Tecido Premium Corta Luz Blecaute","R$ 54,90","100mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1Vs1If4AlI","https://s.shopee.com.br/1Vs1If4AlI","https://down-tx-br.img.susercontent.com/br-11134207-7r98r-llm4d1l6epohf6.webp"
"7V9ERh7f1J","Gloss Labial Fran by Franciny Ehlke LipHoney 5G Lip Bunny Hidratante Protetor Chaveiro","R$ 19,99","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7V9ERh7f1J","https://s.shopee.com.br/7V9ERh7f1J","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-mh0qzssovkzp3d.webp"
"7AWO35ZKOR","Jogo 6 Taça Diamante Copo Vidro Transparente Taças Abacaxi Gourmet Bico De Jaca 330ml","R$ 18,70","60mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7AWO35ZKOR","https://s.shopee.com.br/7AWO35ZKOR","https://down-tx-br.img.susercontent.com/br-11134207-81z1k-me7lufxwr4lc39.webp"
"4AsmTaFXxF","Kit 12 Peças Utensílios Cozinha Silicone Cabo Madeira decoração elegante livre BPA premium chef","R$ 33,89","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4AsmTaFXxF","https://s.shopee.com.br/4AsmTaFXxF","https://down-tx-br.img.susercontent.com/sg-11134201-7rd73-lwhgknf7503h6c.webp"
"9fDj1hPTXB","KIt 2 Mini IP Câmera Wifi sem fio visão noturna microfone auto falante acesso remoto aplicativo","R$ 57,88","40mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9fDj1hPTXB","https://s.shopee.com.br/9fDj1hPTXB","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-ly58zskpi8f973.webp"
"4fp34WDJ9r","Kiko 3D Hydra Lipgloss 6,5ml/Coloração Perolada E De Longa Duração/Hidratação À Prova D'água","R$ 9,99","7mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4fp34WDJ9r","https://s.shopee.com.br/4fp34WDJ9r","https://down-tx-br.img.susercontent.com/cn-11134207-7ras8-m3ukxesa0yvq28.webp"
"40ZMHIgFDe","Kit 3 Garrafa Copo Tendência Agua Squeeze Com Adesivos Lembretes beber Agua","R$ 29,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/40ZMHIgFDe","https://s.shopee.com.br/40ZMHIgFDe","https://down-tx-br.img.susercontent.com/sg-11134201-7rdwh-lzqow7r506gn72.webp"
"Lg3uZP07o","Descanso De Panela Suporte Tampas De Panelas Talheres E Acessórios Organizador Porta Tempero Cozinha","R$ 21,17","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/Lg3uZP07o","https://s.shopee.com.br/Lg3uZP07o","https://down-tx-br.img.susercontent.com/sg-11134201-22100-m1bvwncdpxivcb.webp"
"7AWO38TiTS","Fone de Ouvido Bluetooth Sem Fio com Cancelamento de Ruído, Graves Potentes e Microfone  Confortável","R$ 42,80","60mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7AWO38TiTS","https://s.shopee.com.br/7AWO38TiTS","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m5glcymp754i38.webp"
"20oHten3BB","Fone de Ouvido Bluetooth Sem Fio com Cancelamento de Ruído, Graves Potentes e Microfone  Confortável","R$ 42,80","60mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/20oHten3BB","https://s.shopee.com.br/20oHten3BB","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m5glcymp754i38.webp"
"9zqZQMnK9o","Panela elétrica de arroz 5 xícaras Pratic Rice 5 - NPE-08-5X - Mondial","R$ 169,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9zqZQMnK9o","https://s.shopee.com.br/9zqZQMnK9o","https://down-tx-br.img.susercontent.com/sg-11134201-822z0-mhxmw9updc79da.webp"
"4LCCfxdh8M","Monte seu Kit Pote Hermético para Mantimentos de Cozinha Dispensa Armário Plástico","R$ 43,48","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4LCCfxdh8M","https://s.shopee.com.br/4LCCfxdh8M","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-mbmy6qdgdcvsbd.webp"
"5L4jro4gaF","Principia Kit Anti-Acne Trio Gel de Limpeza GL-01 + Sérum Mix-01 + Protetor Solar Facial PS-01","R$ 133,21","20mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/5L4jro4gaF","https://s.shopee.com.br/5L4jro4gaF","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lyciw5dk5cph89.webp"
"2VkYUbkGo8","Opulent Oasis>Kit Jogo Talheres Inox 24pçs Slim faqueiro Em Aço para cozinha utensílios domésticos","R$ 45,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/2VkYUbkGo8","https://s.shopee.com.br/2VkYUbkGo8","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lu4r10pyvfj420.webp"
"9fDj1mnr0a","Cesto De Roupa Suja Bambu Dobravel Organizador Forrado Banheiro 60cm Grande Cesto Retangular","R$ 64,99","50mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/9fDj1mnr0a","https://s.shopee.com.br/9fDj1mnr0a","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lsf2ra3r2fwt16.webp"
"2VkYUcjrlV","Tabua Magica Descongelar Rápido Alimentos Super Pratico e Resistente - 3XZ OFFICIAL STORE","R$ 25,99","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/2VkYUcjrlV","https://s.shopee.com.br/2VkYUcjrlV","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lwu4odcr970f74.webp"
"4fp34c6PrP","Arvore Natal Grande Pinheiro Decoração Natal 120cm 150cm 180cm 210cm Até 450Galhos","R$ 28,90","10mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4fp34c6PrP","https://s.shopee.com.br/4fp34c6PrP","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-lm7si50jh73f6f.webp"
"7AWO3DRlVy","Capa Para Colchão Impermeavel Matelado Com Elastico","R$ 10,90","600mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/7AWO3DRlVy","https://s.shopee.com.br/7AWO3DRlVy","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-ltwjwwwq5uudff.webp"
"1gBRV7HQtH","ROMANTIC CROWN Copo Térmico Inox Portátil 1200ml/1.2L Garrafa Térmica Inoxidável com Tampa e Canudo","R$ 39,98","200mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/1gBRV7HQtH","https://s.shopee.com.br/1gBRV7HQtH","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m27sald0uqme5e.webp"
"4q8TGweZjJ","Kit 15 Potes Herméticos para Alimentos | Vários Tamanhos | Organização de Cozinha 𝗟𝗶𝘃𝗿𝗲 𝗱𝗲 𝗕𝗣𝗔","R$ 35,50","30mil+ vendas","Shopee","0","","0","https://s.shopee.com.br/4q8TGweZjJ","https://s.shopee.com.br/4q8TGweZjJ","https://down-tx-br.img.susercontent.com/br-11134207-7r98o-m4uryez13nhu99.webp"
